,salary_1-3_years,salary_0_years
1153,850.0,48000.0
1154,42000.0,11738.0
1155,62500.0,20000.0
1156,67500.0,2655.0
1157,30000.0,25000.0
1158,75000.0,80000.0
1159,85000.0,30000.0
1160,35000.0,13000.0
1161,55000.0,30000.0
1162,90000.0,62457.0
1163,40000.0,40000.0
1164,65000.0,100000.0
1165,52170.0,41500.0
1166,70000.0,108500.0
1167,65000.0,55000.0
1168,30000.0,21600.0
1169,60000.0,72500.0
1170,32500.0,45000.0
1171,33500.0,75000.0
1172,55200.0,45600.0
1173,45490.0,60000.0
1174,12000.0,50000.0
1175,65000.0,35000.0
1176,150000.0,23380.0
1177,55000.0,12500.0
1178,52500.0,8700.0
1179,100000.0,80000.0
1180,43000.0,23400.0
1181,55000.0,20000.0
1182,50000.0,24000.0
1183,900.0,31150.0
1184,45000.0,37500.0
1185,45000.0,67500.0
1186,110000.0,90000.0
1187,80000.0,80000.0
1188,90000.0,27500.0
1189,50000.0,65000.0
1190,52900.0,18000.0
1191,21750.0,15000.0
1192,42000.5,99999.5
1193,45000.0,32000.0
1194,65000.0,3000.0
1195,40000.0,62500.0
1196,16242.0,34000.0
1197,20750.0,15000.0
1198,79300.0,50000.0
1199,19000.0,52500.0
1200,47500.0,40000.0
1201,110000.0,18000.0
1202,70000.0,71500.0
1203,42500.0,70000.0
1204,55500.0,60000.0
1205,16242.0,30000.0
1206,28000.0,25000.0
1207,77500.0,28500.0
1208,35000.0,90500.0
1209,55000.0,35000.0
1210,42500.0,60000.0
1211,100000.0,36950.0
1212,32500.0,32500.0
1213,42500.0,60000.0
1214,8900.0,35000.0
1215,74000.0,60000.0
1216,38500.0,70000.0
1217,100000.0,11750.0
1218,65000.0,42500.0
1219,100000.0,112000.0
1220,9000.0,90000.0
1221,65000.0,37916.0
1222,65000.0,45500.0
1223,45000.0,80000.0
1224,800.0,13800.0
1225,60000.0,11700.0
1226,95000.0,4000.0
1227,55000.0,41540.0
1228,93000.0,62000.0
1229,52500.0,50000.0
1230,65000.0,22500.0
1231,69500.0,10000.0
1232,700.0,52500.0
1233,75000.0,31700.0
1234,40000.0,9300.0
1235,40000.0,29750.0
1236,70000.0,25000.0
1237,115000.0,43000.0
1238,100000.0,87500.0
1239,57500.0,52500.0
1240,57500.0,72500.0
1241,45000.0,51634.0
1242,80000.0,9000.0
1243,65500.0,39500.0
1244,41500.0,20000.0
1245,29000.0,19800.0
1246,17500.0,42500.0
1247,70000.0,40000.0
1248,80000.0,77295.5
1249,80000.0,28600.0
1250,62100.0,8790.0
1251,45000.0,45000.0
1252,17250.0,45000.0
1253,55000.0,30716.0
1254,40000.0,50000.0
1255,57500.0,37000.0
1256,45000.0,40000.0
1257,33500.0,45322.0
1258,55000.0,16242.0
1259,44200.0,40000.0
1260,80000.0,30000.0
1261,100000.0,25000.0
1262,90000.0,40000.0
1263,37000.0,37500.0
1264,35000.0,50000.0
1265,65000.0,36000.0
1266,54000.0,22057.5
1267,45000.0,24000.0
1268,105000.0,16242.0
1269,86600.0,16242.0
1270,40000.0,50000.0
1271,60000.0,28000.0
1272,62500.0,30681.5
1273,12500.0,24000.0
1274,150000.0,25000.0
1275,65000.0,18679.0
1276,65000.0,18839.5
1277,79000.0,25000.0
1278,60000.0,18679.0
1279,70000.0,40000.0
1280,37900.0,49000.0
1281,50000.0,26000.0
1282,45000.0,24010.0
1283,50000.0,40000.0
1284,90000.0,18678.0
1285,40000.0,60400.0
1286,55000.0,18679.0
1287,45000.0,50000.0
1288,70000.0,21600.0
1289,55000.0,48500.0
1290,80000.0,50000.0
1291,120000.0,100000.0
1292,58500.0,36500.0
1293,45000.0,8000.0
1294,50000.0,8500.0
1295,70000.0,22000.0
1296,72500.0,106000.0
1297,50000.0,22000.0
1298,69700.0,100000.0
1299,95000.0,35000.0
1300,35000.0,11250.0
1301,45000.0,40000.0
1302,63000.0,32500.0
1303,17000.0,82500.0
1304,62500.0,50000.0
1305,75000.0,11100.0
1306,52500.0,24000.0
1307,30000.0,23000.0
1308,57500.0,42500.0
1309,100000.0,35000.0
1310,35000.0,60000.0
1311,35000.0,22000.0
1312,45000.0,28113.0
1313,50000.0,37500.0
1314,75000.0,52130.0
1315,65000.0,14145.0
1316,1000.0,15279.0
1317,70000.0,33000.0
1318,100000.0,35000.0
1319,62100.0,100000.0
1320,30000.0,50250.0
1321,75562.5,30000.0
1322,41380.0,9700.0
1323,70000.0,130000.0
1324,85000.0,90000.0
1325,17500.0,125000.0
1326,60000.0,16600.0
1327,40000.0,49200.0
1328,67500.0,41400.0
1329,106000.0,3600.0
1330,100000.0,23400.0
1331,65000.0,30000.0
1332,7480.0,15500.0
1333,67500.0,32000.0
1334,35966.0,55000.0
1335,95000.0,3100.0
1336,1500.0,31500.0
1337,40000.0,100000.0
1338,83300.0,46000.0
1339,80000.0,8000.0
1340,55000.0,3000.0
1341,70000.0,32000.0
1342,50000.0,63000.0
1343,30000.0,100000.0
1344,50000.0,49000.0
1345,80000.0,39000.0
1346,60000.0,96000.0
1347,100000.0,52500.0
1348,100000.0,45000.0
1349,100000.0,99500.0
1350,45000.0,45000.0
1351,100000.0,3500.0
1352,37500.0,105000.0
1353,110000.0,50000.0
1354,31800.0,42800.0
1355,35000.0,30000.0
1356,30000.0,34000.0
1357,100000.0,5850.0
1358,150000.0,44000.0
1359,150000.0,25000.0
1360,52500.0,29400.0
1361,40000.0,60000.0
1362,65000.0,4945.0
1363,95000.0,20000.0
1364,57500.0,30000.0
1365,120000.0,45000.0
1366,31000.0,50000.0
1367,59770.0,40500.0
1368,80000.0,100000.0
1369,55000.0,29750.0
1370,50000.0,45000.0
1371,54000.0,25000.0
1372,70000.0,150000.0
1373,40000.0,500.0
1374,68400.0,43500.0
1375,60000.0,60000.0
1376,95000.0,100000.0
1377,13000.0,42500.0
1378,10000.0,20000.0
1379,32500.0,45000.0
1380,40000.0,60000.0
1381,60000.0,20000.0
1382,80000.0,45500.0
1383,40950.0,52500.0
1384,45000.0,46453.0
1385,50000.0,37000.0
1386,50000.0,61409.0
1387,70000.0,32400.0
1388,60000.0,35000.0
1389,105000.0,6600.0
1390,35000.0,60000.0
1391,1700.0,9200.0
1392,67500.0,75000.0
1393,44000.0,50000.0
1394,80000.0,18450.0
1395,70000.0,22500.0
1396,30000.0,20000.0
1397,100000.0,99999.5
1398,45000.0,25000.0
1399,35000.0,105000.0
1400,32500.0,29000.0
1401,30000.0,34360.0
1402,60000.0,2250.0
1403,70000.0,46500.0
1404,60000.0,45100.0
1405,60000.0,100000.0
1406,50000.0,12500.0
1407,45000.0,35000.0
1408,48000.0,125000.0
1409,25000.0,58000.0
1410,65000.0,140700.0
1411,25000.0,6652.0
1412,90000.0,40500.0
1413,100000.0,52500.0
1414,45838.5,67500.0
1415,70000.0,25000.0
1416,18000.0,67500.0
1417,21450.0,45000.0
1418,30000.0,50000.0
1419,32400.0,27500.0
1420,29500.0,40000.0
1421,45600.0,20000.0
1422,40000.0,50816.5
1423,32000.0,70000.0
1424,11800.0,50000.0
1425,110000.0,60000.0
1426,80000.0,36000.0
1427,42000.0,38000.0
1428,50000.0,60000.0
1429,40000.0,82500.0
1430,62500.0,18250.0
1431,120000.0,13850.0
1432,55000.0,36000.0
1433,55000.0,57500.0
1434,50000.0,30500.0
1435,45000.0,60000.0
1436,90500.0,37500.0
1437,91954.0,52500.0
1438,60000.0,92500.0
1439,100000.0,45000.0
1440,100000.0,75000.0
1441,100000.0,27990.0
1442,30000.0,37500.0
1443,100000.0,27500.0
1444,125000.0,96000.0
1445,57500.0,29300.0
1446,20621.0,5400.0
1447,40000.0,70000.0
1448,27500.0,52500.0
1449,60000.0,28500.0
1450,28000.0,64000.0
1451,31000.0,28700.0
1452,80000.0,10000.0
1453,100000.0,60000.0
1454,40000.0,139500.0
1455,100000.0,27000.0
1456,64500.0,30000.0
1457,85000.0,40000.0
1458,135000.0,40000.0
1459,48000.0,23000.0
1460,67200.0,67500.0
1461,75000.0,30000.0
1462,50000.0,47000.0
1463,44500.0,70000.0
1464,26500.0,65000.0
1465,47500.0,43000.0
1466,40000.0,34500.0
1467,49140.0,800.0
1468,120000.0,2250.0
1469,100000.0,40000.0
1470,27500.0,35000.0
1471,90000.0,7911.0
1472,60000.0,50000.0
1473,65000.0,92500.0
1474,65000.0,45000.0
1475,10000.0,78000.0
1476,30000.0,18500.0
1477,80000.0,31500.0
1478,45000.0,35000.0
1479,100000.0,97500.0
1480,60000.0,114400.0
1481,66000.0,100000.0
1482,500.0,37800.0
1483,30000.0,25000.0
1484,78000.0,46800.0
1485,70000.0,87500.0
1486,75000.0,50000.0
1487,39000.0,2700.0
1488,38500.0,800.0
1489,7500.0,40000.0
1490,42500.0,15000.0
1491,46500.0,85000.0
1492,65000.0,27000.0
1493,1400.0,1650.0
1494,45000.0,50000.0
1495,35000.0,65000.0
1496,65000.0,18000.0
1497,35400.0,40000.0
1498,50000.0,30000.0
1499,58000.0,60000.0
1500,83500.0,46000.0
1501,100000.0,45000.0
1502,45000.0,20000.0
1503,35000.0,55000.0
1504,60000.0,27500.0
1505,40000.0,30000.0
1506,105000.0,125000.0
1507,110000.0,27500.0
1508,23500.0,18875.0
1509,47500.0,20000.0
1510,75000.0,82500.0
1511,31850.0,45000.0
1512,42500.0,50000.0
1513,90000.0,150000.0
1514,500.0,26050.0
1515,40000.0,37500.0
1516,37668.0,27500.0
1517,42500.0,75000.0
1518,1700.0,29000.0
1519,30000.0,30000.0
1520,40000.0,30000.0
1521,58500.0,29000.0
1522,75000.0,20000.0
1523,50000.0,40000.0
1524,55000.0,60000.0
1525,42820.0,31000.0
1526,40000.0,50000.0
1527,5000.0,60000.0
1528,50000.0,30000.0
1529,45000.0,35000.0
1530,25000.0,56500.0
1531,65000.0,28200.0
1532,82500.0,12000.0
1533,70000.0,20000.0
1534,30000.0,18450.0
1535,50000.0,5191.0
1536,60000.0,29750.0
1537,35000.0,12000.0
1538,60000.0,29750.0
1539,65000.0,92500.0
1540,60000.0,61409.0
1541,62500.0,32600.0
1542,85000.0,4150.0
1543,50000.0,57500.0
1544,65000.0,41000.0
1545,94000.0,80000.0
1546,20000.0,38000.0
1547,35000.0,36000.0
1548,37500.0,72500.0
1549,72500.0,6000.0
1550,120000.0,60000.0
1551,50000.0,75000.0
1552,145000.0,30000.0
1553,145000.0,57537.5
1554,35000.0,1000.0
1555,60000.0,30000.0
1556,107500.0,26100.0
1557,80000.0,45000.0
1558,130000.0,1500.0
1559,80000.0,45202.0
1560,80000.0,25000.0
1561,90000.0,27500.0
1562,95000.0,40000.0
1563,60000.0,32000.0
1564,71200.0,5300.0
1565,40000.0,126000.0
1566,60000.0,39500.0
1567,75000.0,49000.0
1568,80000.0,26000.0
1569,43000.0,5600.0
1570,95000.0,35000.0
1571,60000.0,25000.0
1572,100000.0,70000.0
1573,37500.0,12000.0
1574,67500.0,70000.0
1575,40000.0,80000.0
1576,80000.0,1900.0
1577,80000.0,30000.0
1578,50000.0,23200.0
1579,40000.0,60000.0
1580,47500.0,90000.0
1581,120000.0,70000.0
1582,20000.0,90000.0
1583,38000.0,53399.0
1584,50000.0,10700.0
1585,35000.0,100000.0
1586,61000.0,36000.0
1587,50000.0,35000.0
1588,100000.0,21532.5
1589,85000.0,25000.0
1590,60000.0,43500.0
1591,50000.0,24363.0
1592,33000.0,50000.0
1593,45000.0,18779.0
1594,42500.0,40000.0
1595,55000.0,22500.0
1596,105000.0,38000.0
1597,59480.0,20500.0
1598,69700.0,25000.0
1599,67500.0,28000.0
1600,19175.0,37632.0
1601,39500.0,16242.0
1602,60000.0,28000.0
1603,27500.0,26700.0
1604,60000.0,60000.0
1605,55000.0,45000.0
1606,150000.0,45000.0
1607,57000.0,30000.0
1608,60000.0,96000.0
1609,40000.0,95000.0
1610,60000.0,92500.0
1611,45000.0,62500.0
1612,52500.0,38100.0
1613,40000.0,100000.0
1614,2250.0,6000.0
1615,123500.0,42500.0
1616,90000.0,42000.0
1617,35000.0,57500.0
1618,30000.0,42000.0
1619,58000.0,50000.0
1620,120000.0,40000.0
1621,56000.0,60000.0
1622,42000.0,29000.0
1623,118000.0,27500.0
1624,48900.0,40000.0
1625,30000.0,60000.0
1626,80500.0,46000.0
1627,100000.0,30000.0
1628,90000.0,28750.0
1629,60000.0,85700.0
1630,40000.0,40000.0
1631,100000.0,90000.0
1632,75000.0,50000.0
1633,115000.0,27500.0
1634,80000.0,40000.0
1635,70000.0,20000.0
1636,1000.0,7000.0
1637,75200.0,50000.0
1638,60000.0,8000.0
1639,575.0,11200.0
1640,50000.0,4226.0
1641,50000.0,87500.0
1642,55000.0,32500.0
1643,72500.0,35000.0
1644,77500.0,45480.0
1645,60000.0,68000.0
1646,56400.0,45000.0
1647,70000.0,30000.0
1648,90000.0,35000.0
1649,105000.0,29000.0
1650,70000.0,45000.0
1651,35000.0,100000.0
1652,100000.0,16542.0
1653,28404.0,80000.0
1654,1500.0,75000.0
1655,65000.0,50000.0
1656,55000.0,70000.0
1657,105000.0,37000.0
1658,1300.0,50500.0
1659,42500.0,34670.0
1660,39000.0,85000.0
1661,150000.0,24000.0
1662,1350.0,54000.0
1663,100000.0,40650.0
1664,90000.0,40000.0
1665,45490.0,19121.0
1666,65000.0,22200.0
1667,120000.0,47000.0
1668,115000.0,30000.0
1669,80500.0,45000.0
1670,75000.0,45000.0
1671,1100.0,58620.0
1672,55000.0,30000.0
1673,37500.0,20000.0
1674,100000.0,30000.0
1675,47500.0,37018.5
1676,130000.0,16653.0
1677,105000.0,38456.0
1678,1150.0,45000.0
1679,105000.0,21650.0
1680,72500.0,16242.0
1681,110000.0,20502.0
1682,35000.0,6294.0
1683,150000.0,4800.0
1684,110000.0,33450.0
1685,28000.0,50000.0
1686,30000.0,95000.0
1687,42500.0,22000.0
1688,45000.0,43700.0
1689,50000.0,130000.0
1690,45000.0,135000.0
1691,70000.0,45000.0
1692,25000.0,50000.0
1693,70000.0,40000.0
1694,40000.0,105000.0
1695,50000.0,82500.0
1696,3375.0,70000.0
1697,1100.0,30000.0
1698,60000.0,42500.0
1699,45000.0,50000.0
1700,66000.0,26900.0
1701,1000.0,40000.0
1702,110000.0,36000.0
1703,55000.0,28200.0
1704,60000.0,30900.0
1705,30000.0,80000.0
1706,40000.0,45000.0
1707,28800.0,30000.0
1708,32500.0,15700.0
1709,42500.0,106000.0
1710,65000.0,47000.0
1711,600.0,60000.0
1712,75000.0,60000.0
1713,45000.0,30000.0
1714,75000.0,55000.0
1715,65000.0,33000.0
1716,40000.0,22000.0
1717,150000.0,40000.0
1718,100000.0,1800.0
1719,35000.0,7800.0
1720,105000.0,21000.0
1721,70000.0,45000.0
1722,85000.0,35000.0
1723,46500.0,25000.0
1724,45000.0,8100.0
1725,90000.0,35000.0
1726,150000.0,6400.0
1727,47500.0,28000.0
1728,1000.0,3874.0
1729,60000.0,50000.0
1730,62500.0,2100.0
1731,40000.0,50000.0
1732,45000.0,5300.0
1733,50000.0,82500.0
1734,32500.0,9500.0
1735,59600.0,17200.0
1736,100000.0,21600.0
1737,90000.0,25000.0
1738,70000.0,45000.0
1739,80000.0,40000.0
1740,92500.0,63500.0
1741,50000.0,15567.0
1742,135000.0,75000.0
1743,80000.0,32000.0
1744,69000.0,26200.0
1745,78750.0,65000.0
1746,50000.0,13200.0
1747,47500.0,30000.0
1748,800.0,65000.0
1749,70000.0,82500.0
1750,60000.0,40000.0
1751,70000.0,45000.0
1752,35000.0,2700.0
1753,57500.0,6500.0
1754,2500.0,35000.0
1755,37500.0,117000.0
1756,100000.0,70000.0
1757,17121.0,30000.0
1758,100000.0,60000.0
1759,50000.0,8297.0
1760,47500.0,35000.0
1761,26500.0,31000.0
1762,25000.0,32000.0
1763,40000.0,10860.0
1764,80000.0,32500.0
1765,20575.0,35000.0
1766,25000.0,27000.0
1767,47000.0,32170.0
1768,130000.0,17000.0
1769,23845.0,75000.0
1770,22700.0,75000.0
1771,40970.0,28000.0
1772,47500.0,21750.0
1773,24801.0,47900.0
1774,57000.0,8324.0
1775,37357.0,105000.0
1776,50000.0,15360.0
1777,125000.0,28300.0
1778,32000.0,92500.0
1779,22620.0,80000.0
1780,80000.0,40000.0
1781,63280.0,5850.0
1782,50000.0,32000.0
1783,70000.0,45000.0
1784,29000.0,150000.0
1785,40000.0,70000.0
1786,64400.0,1500.0
1787,70000.0,60000.0
1788,70000.0,45000.0
1789,60000.0,28000.0
1790,50000.0,30000.0
1791,42500.0,1000.0
1792,70000.0,12000.0
1793,35000.0,105000.0
1794,120000.0,34500.0
1795,150000.0,34000.0
1796,105000.0,18000.0
1797,30000.0,46600.0
1798,150000.0,50000.0
1799,1525.0,39700.0
1800,90000.0,150000.0
1801,60000.0,38000.0
1802,50000.0,1600.0
1803,135000.0,29500.0
1804,50000.0,62450.0
1805,80000.0,32500.0
1806,1200.0,60000.0
1807,110000.0,3000.0
1808,30000.0,900.0
1809,30000.0,45000.0
1810,90000.0,47250.0
1811,80000.0,80000.0
1812,75000.0,14350.0
1813,52800.0,40000.0
1814,45000.0,41000.0
1815,50000.0,62500.0
1816,80000.0,67500.0
1817,75000.0,12950.0
1818,100000.0,35000.0
1819,85000.0,30000.0
1820,52500.0,30000.0
1821,72500.0,120000.0
1822,70000.0,16250.0
1823,80000.0,87500.0
1824,25000.0,12500.0
1825,60000.0,54000.0
1826,120000.0,2700.0
1827,37500.0,27500.0
1828,69798.0,38000.0
1829,80000.0,8500.0
1830,30000.0,37500.0
1831,35000.0,65000.0
1832,35000.0,29200.0
1833,23121.0,27000.0
1834,57000.0,10000.0
1835,25000.0,41160.0
1836,16242.0,45000.0
1837,34339.5,150000.0
1838,40000.0,64000.0
1839,40000.0,15350.0
1840,110000.0,47500.0
1841,30000.0,45000.0
1842,100000.0,45000.0
1843,40000.0,47000.0
1844,40000.0,65000.0
1845,30000.0,33000.0
1846,54400.0,52000.0
1847,30000.0,50000.0
1848,97500.0,32000.0
1849,105000.0,43500.0
1850,47000.0,9093.0
1851,50000.0,1900.0
1852,80000.0,50000.0
1853,32500.0,32000.0
1854,95000.0,60000.0
1855,50205.0,35630.0
1856,60000.0,60000.0
1857,150000.0,35000.0
1858,150000.0,90000.0
1859,50000.0,33000.0
1860,70000.0,60000.0
1861,28000.0,90000.0
1862,85000.0,50000.0
1863,70000.0,40000.0
1864,125000.0,35000.0
1865,62070.0,50000.0
1866,77500.0,37500.0
1867,76500.0,60000.0
1868,75000.0,42000.0
1869,80000.0,28170.0
1870,105000.0,6000.0
1871,37500.0,96000.0
1872,35000.0,55000.0
1873,80000.0,60500.0
1874,55000.0,28800.0
1875,120000.0,10400.0
1876,5000.0,50000.0
1877,65000.0,76797.0
1878,80000.0,55000.0
1879,150000.0,16934.0
1880,55000.0,21000.0
1881,75000.0,37500.0
1882,1200.0,20500.0
1883,90000.0,38000.0
1884,66000.0,31000.0
1885,1500.0,29725.0
1886,70000.0,16242.0
1887,70000.0,16242.0
1888,1500.0,115000.0
1889,60000.0,29000.0
1890,30000.0,32500.0
1891,100000.0,30000.0
1892,100000.0,33400.0
1893,45000.0,65000.0
1894,75000.0,82500.0
1895,25500.0,30000.0
1896,60000.0,72000.0
1897,95000.0,61500.0
1898,55000.0,57500.0
1899,150000.0,14100.0
1900,30000.0,46800.0
1901,58000.0,72500.0
1902,50000.0,45000.0
1903,70000.0,28000.0
1904,40000.0,16100.0
1905,50000.0,54422.0
1906,50000.0,35000.0
1907,55000.0,32000.0
1908,30000.0,30000.0
1909,25000.0,40000.0
1910,55000.0,35000.0
1911,70000.0,26500.0
1912,74000.0,25000.0
1913,50000.0,26592.0
1914,115000.0,19000.0
1915,27500.0,40000.0
1916,57500.0,23000.0
1917,120000.0,25000.0
1918,37500.0,40000.0
1919,2900.0,25000.0
1920,2000.0,21625.0
1921,50000.0,72500.0
1922,50000.0,48000.0
1923,85000.0,18680.0
1924,75000.0,20400.0
1925,100000.0,17650.0
1926,45000.0,40000.0
1927,65000.0,21550.0
1928,50000.0,20000.0
1929,110000.0,18336.0
1930,110000.0,42500.0
1931,43000.0,52500.0
1932,65000.0,45000.0
1933,60000.0,60000.0
1934,100000.0,30000.0
1935,52500.0,44000.0
1936,37350.0,45000.0
1937,40000.0,40000.0
1938,50000.0,40000.0
1939,95000.0,17000.0
1940,50000.0,43117.0
1941,40000.0,10900.0
1942,150000.0,1000.0
1943,100000.0,87500.0
1944,70500.0,75000.0
1945,40000.0,100000.0
1946,60000.0,29750.0
1947,30000.0,36700.0
1948,27500.0,70000.0
1949,60000.0,3250.0
1950,54000.0,57500.0
1951,41500.0,106000.0
1952,80000.0,46000.0
1953,40000.0,75000.0
1954,1750.0,13158.0
1955,25000.0,26000.0
1956,60000.0,88500.0
1957,1500.0,110000.0
1958,145000.0,97500.0
1959,55000.0,15550.0
1960,32500.0,55000.0
1961,750.0,95000.0
1962,2250.0,9400.0
1963,80000.0,67500.0
1964,38750.0,54000.0
1965,40000.0,44000.0
1966,125000.0,30000.0
1967,40000.0,100000.0
1968,99000.0,30000.0
1969,60000.0,99500.0
1970,30000.0,50000.0
1971,60000.0,3500.0
1972,8360.0,40000.0
1973,60000.0,72500.0
1974,47500.0,43080.0
1975,60000.0,45000.0
1976,40000.0,10300.0
1977,73104.0,35000.0
1978,52500.0,10750.0
1979,50000.0,16500.0
1980,30000.0,26657.0
1981,47150.0,1400.0
1982,105000.0,32000.0
1983,100000.0,40000.0
1984,65000.0,102500.0
1985,65000.0,33000.0
1986,50000.0,27500.0
1987,120000.0,63000.0
1988,31500.0,21600.0
1989,43000.0,24400.0
1990,11000.0,11300.0
1991,50000.0,75000.0
1992,60000.0,37000.0
1993,64500.0,12100.0
1994,55000.0,40000.0
1995,30000.0,46500.0
1996,40500.0,35000.0
1997,50000.0,27000.0
1998,40000.0,77500.0
1999,40000.0,27500.0
2000,31164.0,6800.0
2001,50000.0,56500.0
2002,32500.0,40000.0
2003,40000.0,2800.0
2004,80000.0,47500.0
2005,35000.0,112000.0
2006,80000.0,20000.0
2007,40000.0,50000.0
2008,100000.0,60000.0
2009,120000.0,38600.0
2010,50000.0,27000.0
2011,30000.0,1500.0
2012,40000.0,54000.0
2013,80000.0,36500.0
2014,90000.0,30000.0
2015,93220.0,37500.0
2016,45000.0,60000.0
2017,30800.0,62000.0
2018,96500.0,87500.0
2019,40000.0,150000.0
2020,45600.0,45000.0
2021,44510.0,45000.0
2022,52500.0,18600.0
2023,50000.0,82500.0
2024,55000.0,40000.0
2025,42620.0,14000.0
2026,45000.0,50000.0
2027,38500.0,60000.0
2028,36150.0,28500.0
2029,65000.0,43080.0
2030,23000.0,25000.0
2031,64000.0,5400.0
2032,46425.0,46000.0
2033,70000.0,40000.0
2034,60000.0,90000.0
2035,35000.0,75000.0
2036,23500.0,40000.0
2037,55000.0,38500.0
2038,70000.0,40000.0
2039,60000.0,65000.0
2040,66600.0,35000.0
2041,45000.0,46000.0
2042,55000.0,55000.0
2043,52500.0,57500.0
2044,50000.0,40000.0
2045,66133.0,18500.0
2046,60000.0,1200.0
2047,25100.0,15000.0
2048,62500.0,35000.0
2049,45000.0,78000.0
2050,25000.0,87500.0
2051,80000.0,18981.0
2052,1200.0,90000.0
2053,100000.0,27500.0
2054,80000.0,46000.0
2055,85000.0,14585.0
2056,32000.0,55000.0
2057,42500.0,28200.0
2058,30000.0,39186.0
2059,65000.0,50000.0
2060,22500.0,35000.0
2061,70000.0,55000.0
2062,24447.0,120000.0
2063,42500.0,25300.0
2064,34000.0,35000.0
2065,50700.0,67600.0
2066,40000.0,3800.0
2067,24363.0,25000.0
2068,150000.0,10000.0
2069,20000.0,121000.0
2070,36500.0,75000.0
2071,30000.0,100000.0
2072,45000.0,30000.0
2073,104364.0,60000.0
2074,50000.0,90000.0
2075,30000.0,60000.0
2076,47850.0,3300.0
2077,23000.0,10000.0
2078,40300.0,43300.0
2079,62100.0,21600.0
2080,9000.0,26000.0
2081,40000.0,75000.0
2082,40000.0,50000.0
2083,100000.0,25000.0
2084,60000.0,100000.0
2085,31500.0,55000.0
2086,67000.0,38200.0
2087,37500.0,12500.0
2088,45000.0,35000.0
2089,45000.0,72500.0
2090,1000.0,23700.0
2091,60000.0,20700.0
2092,40000.0,45000.0
2093,25000.0,108500.0
2094,42500.0,59500.0
2095,100000.0,29700.0
2096,85000.0,50000.0
2097,48000.0,27700.0
2098,72500.0,60000.0
2099,78100.0,40000.0
2100,60000.0,30000.0
2101,45000.0,65000.0
2102,50000.0,42500.0
2103,35000.0,21600.0
2104,80000.0,37500.0
2105,42500.0,34500.0
2106,80000.0,30000.0
2107,50000.0,60000.0
2108,57500.0,40000.0
2109,35000.0,10000.0
2110,600.0,50000.0
2111,150000.0,70000.0
2112,117500.0,54490.0
2113,50000.0,45500.0
2114,57500.0,25000.0
2115,65000.0,700.0
2116,70000.0,60000.0
2117,40000.0,27200.0
2118,40000.0,45000.0
2119,60500.0,23400.0
2120,30000.0,25000.0
2121,50000.0,32000.0
2122,20000.0,70000.0
2123,1300.0,45000.0
2124,45000.0,70000.0
2125,37000.0,78000.0
2126,62100.0,45000.0
2127,55000.0,60000.0
2128,72500.0,38500.0
2129,26000.0,50000.0
2130,65000.0,3880.0
2131,60000.0,11000.0
2132,75000.0,50000.0
2133,50000.0,55000.0
2134,87500.0,96350.0
2135,70000.0,34447.0
2136,50000.0,39400.0
2137,110000.0,25000.0
2138,47500.0,103000.0
2139,45000.0,96000.0
2140,45000.0,35000.0
2141,70000.0,100000.0
2142,60000.0,150000.0
2143,36300.0,40500.0
2144,75000.0,37000.0
2145,49000.0,54000.0
2146,35000.0,40000.0
2147,100000.0,50000.0
2148,60000.0,33750.0
2149,4000.0,31000.0
2150,40000.0,40000.0
2151,78000.0,34600.0
2152,60000.0,25000.0
2153,45000.0,6400.0
2154,72500.0,57000.0
2155,91954.0,50000.0
2156,47500.0,37000.0
2157,85000.0,13865.0
2158,60000.0,34800.0
2159,22000.0,37800.0
2160,29320.0,58000.0
2161,56000.0,85000.0
2162,50000.0,50000.0
2163,50000.0,20000.0
2164,85000.0,24000.0
2165,65000.0,45000.0
2166,55000.0,30000.0
2167,30000.0,15000.0
2168,35000.0,40000.0
2169,60000.0,57500.0
2170,60000.0,16000.0
2171,143000.0,45000.0
2172,55000.0,23500.0
2173,60000.0,35000.0
2174,100000.0,52500.0
2175,80000.0,31500.0
2176,30000.0,28700.0
2177,100000.0,45000.0
2178,135000.0,39000.0
2179,70000.0,30000.0
2180,80000.0,22500.0
2181,30000.0,30650.0
2182,57500.0,35000.0
2183,45000.0,41950.0
2184,28750.0,800.0
2185,80000.0,45000.0
2186,50000.0,30000.0
2187,38500.0,28915.0
